"","1097677.33.faa","1874630.22.faa","1874630.26.faa","31963.54.faa","31963.56.faa","31964.81.faa","31964.84.faa","31965.20.faa","31965.24.faa","33014.40.faa","33014.42.faa","443906.110.faa","gene","more_than_half"
"784",1,1,1,1,1,1,1,1,1,1,1,1,"6735_fig-1874630.26.peg.929.faa",TRUE
"785",1,1,1,1,1,1,1,1,1,1,1,1,"6736_fig-1874630.26.peg.930.faa",TRUE
"786",1,1,1,1,1,1,1,1,1,1,1,1,"6737_fig-1874630.26.peg.931.faa",TRUE
"787",1,1,1,1,1,1,1,1,1,1,1,1,"6738_fig-1874630.26.peg.932.faa",TRUE
"788",1,1,1,1,1,1,1,1,1,1,1,1,"6739_fig-1874630.26.peg.933.faa",TRUE
"789",1,1,1,1,1,1,1,1,1,1,1,1,"6740_fig-1874630.26.peg.934.faa",TRUE
"790",1,1,1,1,1,1,1,1,1,1,1,1,"6741_fig-1874630.26.peg.935.faa",TRUE
"791",1,1,1,1,1,1,1,1,1,1,1,1,"6742_fig-1874630.26.peg.936.faa",TRUE
"792",1,1,1,1,1,1,1,1,1,1,1,1,"6743_fig-1874630.26.peg.937.faa",TRUE
"793",1,1,1,1,1,1,1,1,1,1,1,1,"6744_fig-1874630.26.peg.938.faa",TRUE
"794",1,1,1,1,1,1,1,1,1,1,1,1,"6745_fig-1874630.26.peg.939.faa",TRUE
"795",1,1,1,1,1,1,1,1,1,1,1,1,"6746_fig-1874630.26.peg.940.faa",TRUE
"796",1,1,1,1,1,1,1,1,1,1,1,1,"6747_fig-1874630.26.peg.941.faa",TRUE
"797",1,1,1,1,1,1,1,1,1,1,1,1,"6748_fig-1874630.26.peg.942.faa",TRUE
"798",1,1,1,1,1,1,1,1,1,1,1,1,"6749_fig-1874630.26.peg.943.faa",TRUE
"799",1,1,1,1,1,1,1,1,1,1,1,1,"6750_fig-1874630.26.peg.944.faa",TRUE
"800",1,1,1,1,1,1,1,1,1,1,1,1,"6751_fig-1874630.26.peg.945.faa",TRUE
"801",1,1,1,1,1,1,1,1,1,1,1,1,"6752_fig-1874630.26.peg.946.faa",TRUE
"802",1,1,1,1,1,1,1,1,1,1,1,1,"6753_fig-1874630.26.peg.947.faa",TRUE
"803",1,1,1,1,1,0,0,1,1,1,1,1,"6754_fig-1874630.26.peg.948.faa",TRUE
"804",1,1,1,1,1,1,1,1,1,0,0,1,"6755_fig-1874630.26.peg.949.faa",TRUE
"805",1,1,1,1,1,1,1,1,1,0,0,1,"6756_fig-1874630.26.peg.950.faa",TRUE
"806",1,1,1,1,1,1,1,1,1,1,1,1,"6757_fig-1874630.26.peg.951.faa",TRUE
"807",1,1,1,1,1,1,1,1,1,1,1,1,"6758_fig-1874630.26.peg.952.faa",TRUE
"808",1,1,1,1,1,1,1,1,1,1,1,1,"6759_fig-1874630.26.peg.953.faa",TRUE
"809",1,1,1,1,1,1,1,1,1,1,1,1,"6760_fig-1874630.26.peg.954.faa",TRUE
"810",1,1,1,1,1,1,1,1,1,1,1,1,"6761_fig-1874630.26.peg.955.faa",TRUE
"811",1,1,1,1,1,1,1,1,1,1,1,1,"6762_fig-1874630.26.peg.956.faa",TRUE
"812",1,1,1,1,1,1,1,1,1,1,1,1,"6763_fig-1874630.26.peg.957.faa",TRUE
"813",1,1,1,1,1,1,1,1,1,1,1,1,"6764_fig-1874630.26.peg.958.faa",TRUE
"814",1,0,1,1,1,1,1,1,1,1,1,1,"6765_fig-1874630.26.peg.959.faa",TRUE
"815",1,0,1,1,1,1,1,1,1,1,1,1,"6766_fig-1874630.26.peg.960.faa",TRUE
"816",1,1,1,1,1,1,1,1,1,1,1,1,"6767_fig-1874630.26.peg.961.faa",TRUE
"817",1,1,1,1,1,1,1,1,1,1,1,1,"6768_fig-1874630.26.peg.962.faa",TRUE
"818",1,1,1,1,1,1,1,1,1,0,0,1,"6769_fig-1874630.26.peg.963.faa",TRUE
"819",1,1,1,1,1,1,1,1,1,1,1,1,"6770_fig-1874630.26.peg.964.faa",TRUE
"820",1,1,1,1,1,1,1,1,1,1,1,1,"6771_fig-1874630.26.peg.965.faa",TRUE
"821",1,1,1,1,1,1,1,1,1,1,1,1,"6774_fig-1874630.26.peg.968.faa",TRUE
"822",1,1,1,1,1,1,1,1,1,1,1,1,"6775_fig-1874630.26.peg.969.faa",TRUE
"823",1,1,1,1,1,1,1,1,1,1,1,1,"6776_fig-1874630.26.peg.970.faa",TRUE
"824",1,1,1,1,1,1,1,1,1,1,1,1,"6777_fig-1874630.26.peg.971.faa",TRUE
"825",1,1,1,1,1,1,1,1,1,1,1,1,"6780_fig-1874630.26.peg.974.faa",TRUE
"826",1,1,1,1,1,1,1,1,1,1,1,1,"6781_fig-1874630.26.peg.975.faa",TRUE
"827",1,1,1,1,1,1,1,1,1,1,1,1,"6782_fig-1874630.26.peg.976.faa",TRUE
"828",1,1,1,1,1,1,1,1,1,1,1,1,"6784_fig-1874630.26.peg.978.faa",TRUE
"829",1,1,1,1,1,1,1,1,1,1,1,1,"6786_fig-1874630.26.peg.980.faa",TRUE
"830",1,1,1,1,1,1,1,1,1,1,1,1,"6787_fig-1874630.26.peg.981.faa",TRUE
"831",1,1,1,1,1,0,0,1,1,1,1,1,"6789_fig-1874630.26.peg.983.faa",TRUE
"832",1,1,1,1,1,0,0,1,1,1,1,1,"6790_fig-1874630.26.peg.984.faa",TRUE
"833",1,1,1,1,1,0,0,1,1,1,1,1,"6791_fig-1874630.26.peg.985.faa",TRUE
"834",1,1,1,1,1,1,1,1,1,1,1,1,"6792_fig-1874630.26.peg.986.faa",TRUE
"835",1,1,1,1,1,0,0,1,1,1,1,1,"6793_fig-1874630.26.peg.987.faa",TRUE
"836",1,1,1,1,1,1,1,1,1,1,1,1,"6794_fig-1874630.26.peg.988.faa",TRUE
"837",1,1,1,1,1,1,1,1,1,1,1,1,"6795_fig-1874630.26.peg.989.faa",TRUE
"838",1,1,1,1,1,1,1,1,1,1,1,1,"6796_fig-1874630.26.peg.990.faa",TRUE
"839",1,1,1,1,1,1,1,1,1,1,1,1,"6797_fig-1874630.26.peg.991.faa",TRUE
"840",1,1,1,1,1,1,1,1,1,1,1,1,"6798_fig-1874630.26.peg.992.faa",TRUE
"841",1,1,1,1,1,1,1,0,0,1,1,1,"6799_fig-1874630.26.peg.993.faa",TRUE
"842",1,1,1,1,1,1,1,1,1,1,1,1,"6800_fig-1874630.26.peg.994.faa",TRUE
"843",1,1,1,1,1,1,1,1,1,1,1,1,"6801_fig-1874630.26.peg.995.faa",TRUE
"844",1,1,1,1,1,1,1,1,1,1,1,1,"6802_fig-1874630.26.peg.996.faa",TRUE
"845",1,1,1,1,1,1,1,1,1,1,1,1,"6803_fig-1874630.26.peg.997.faa",TRUE
"846",1,1,1,1,1,1,1,1,1,1,1,1,"6804_fig-1874630.26.peg.998.faa",TRUE
"847",0,1,1,1,1,1,1,1,1,1,1,1,"6805_fig-1874630.26.peg.999.faa",TRUE
"848",1,1,1,1,1,1,1,1,1,1,1,1,"6806_fig-1874630.26.peg.1000.faa",TRUE
"849",1,1,1,1,1,1,1,1,1,1,1,1,"6807_fig-1874630.26.peg.1001.faa",TRUE
"850",1,1,1,1,1,1,1,1,1,1,1,1,"6808_fig-1874630.26.peg.1002.faa",TRUE
"851",1,1,1,1,1,1,1,1,1,1,1,1,"6809_fig-1874630.26.peg.1003.faa",TRUE
"852",1,1,1,1,1,1,1,1,1,1,1,1,"6810_fig-1874630.26.peg.1004.faa",TRUE
"853",1,1,1,1,1,1,1,1,1,1,1,1,"6811_fig-1874630.26.peg.1005.faa",TRUE
"854",1,1,1,1,1,1,1,1,1,1,1,1,"6812_fig-1874630.26.peg.1006.faa",TRUE
"855",1,1,1,1,1,1,1,1,1,1,1,1,"6813_fig-1874630.26.peg.1007.faa",TRUE
"856",1,1,1,1,1,1,1,1,1,1,1,1,"6814_fig-1874630.26.peg.1008.faa",TRUE
"857",1,1,1,1,1,1,1,1,1,1,1,1,"6815_fig-1874630.26.peg.1009.faa",TRUE
"858",1,1,1,1,1,1,1,1,1,1,1,1,"6816_fig-1874630.26.peg.1010.faa",TRUE
"859",1,1,1,1,1,1,1,1,1,1,1,1,"6817_fig-1874630.26.peg.1011.faa",TRUE
"860",1,1,1,1,1,1,1,1,1,1,1,1,"6818_fig-1874630.26.peg.1012.faa",TRUE
"861",1,1,1,1,1,1,1,1,1,1,1,1,"6819_fig-1874630.26.peg.1013.faa",TRUE
"862",1,1,1,1,1,1,1,1,1,1,1,1,"6820_fig-1874630.26.peg.1014.faa",TRUE
"863",1,1,1,1,1,1,1,1,1,1,1,1,"6821_fig-1874630.26.peg.1015.faa",TRUE
"864",1,1,1,1,1,1,1,1,1,1,1,1,"6822_fig-1874630.26.peg.1016.faa",TRUE
"865",1,1,1,1,1,1,1,1,1,1,1,1,"6823_fig-1874630.26.peg.1017.faa",TRUE
"866",1,1,1,1,1,1,1,1,1,1,1,1,"6826_fig-1874630.26.peg.1020.faa",TRUE
"867",1,1,1,1,1,1,1,1,1,1,1,1,"6827_fig-1874630.26.peg.1021.faa",TRUE
"868",1,1,1,1,1,1,1,1,1,1,1,1,"6828_fig-1874630.26.peg.1022.faa",TRUE
"869",1,1,1,1,1,1,1,1,1,1,1,1,"6829_fig-1874630.26.peg.1023.faa",TRUE
"870",1,1,1,1,1,1,1,1,1,1,1,1,"6830_fig-1874630.26.peg.1024.faa",TRUE
"871",1,1,1,1,1,1,1,1,1,1,1,1,"6832_fig-1874630.26.peg.1026.faa",TRUE
"872",1,1,1,1,1,1,1,1,1,1,1,1,"6833_fig-1874630.26.peg.1027.faa",TRUE
"873",1,1,1,1,1,1,1,1,1,1,1,1,"6834_fig-1874630.26.peg.1028.faa",TRUE
"874",1,1,1,1,1,1,1,0,0,1,1,0,"6835_fig-1874630.26.peg.1029.faa",TRUE
"875",1,1,1,1,1,1,1,1,1,1,1,1,"6836_fig-1874630.26.peg.1030.faa",TRUE
"876",1,1,1,1,1,1,1,0,0,1,1,1,"6838_fig-1874630.26.peg.1032.faa",TRUE
"877",1,1,1,1,1,1,1,0,0,1,1,0,"6839_fig-1874630.26.peg.1033.faa",TRUE
"878",1,1,1,1,1,1,1,1,1,1,1,1,"6840_fig-1874630.26.peg.1034.faa",TRUE
"879",1,1,1,1,1,1,1,1,1,1,1,1,"6841_fig-1874630.26.peg.1035.faa",TRUE
"880",1,1,1,1,1,1,1,1,1,1,1,1,"6842_fig-1874630.26.peg.1036.faa",TRUE
"881",1,1,1,1,1,1,1,1,1,1,1,1,"6843_fig-1874630.26.peg.1037.faa",TRUE
"882",1,1,1,1,1,1,1,1,1,1,1,1,"6844_fig-1874630.26.peg.1038.faa",TRUE
"883",1,1,1,1,1,1,1,1,1,1,1,1,"6845_fig-1874630.26.peg.1039.faa",TRUE
"884",1,1,1,1,1,1,1,1,1,1,1,1,"6846_fig-1874630.26.peg.1040.faa",TRUE
"885",1,1,1,1,1,1,1,1,1,1,1,1,"6847_fig-1874630.26.peg.1041.faa",TRUE
"886",1,1,1,1,1,1,1,1,1,1,1,1,"6848_fig-1874630.26.peg.1042.faa",TRUE
"887",1,1,1,0,1,1,1,1,1,1,1,1,"6849_fig-1874630.26.peg.1043.faa",TRUE
"888",1,1,1,1,1,1,1,1,1,1,1,1,"6850_fig-1874630.26.peg.1044.faa",TRUE
"889",1,1,1,1,1,1,1,1,1,1,1,1,"6851_fig-1874630.26.peg.1045.faa",TRUE
"890",1,1,1,1,1,1,1,1,1,1,1,1,"6852_fig-1874630.26.peg.1046.faa",TRUE
"891",1,1,1,1,1,1,1,1,1,0,1,1,"6853_fig-1874630.26.peg.1047.faa",TRUE
"892",1,1,1,1,1,1,1,1,1,1,1,1,"6854_fig-1874630.26.peg.1048.faa",TRUE
"893",1,1,1,1,1,1,1,1,1,1,1,1,"6855_fig-1874630.26.peg.1049.faa",TRUE
"894",1,1,1,1,1,1,1,1,1,1,1,1,"6856_fig-1874630.26.peg.1050.faa",TRUE
"895",1,1,1,1,1,1,1,1,1,1,1,1,"6857_fig-1874630.26.peg.1051.faa",TRUE
"896",1,1,1,1,1,1,1,1,1,1,1,1,"6859_fig-1874630.26.peg.1053.faa",TRUE
"897",1,1,1,1,1,1,1,1,1,1,1,1,"6860_fig-1874630.26.peg.1054.faa",TRUE
"898",1,1,1,1,1,1,1,1,1,1,1,1,"6861_fig-1874630.26.peg.1055.faa",TRUE
"899",1,1,1,1,1,1,1,1,1,1,1,1,"6862_fig-1874630.26.peg.1056.faa",TRUE
"900",1,1,1,1,1,1,1,1,1,0,0,1,"6863_fig-1874630.26.peg.1057.faa",TRUE
"901",1,1,1,1,1,1,1,1,1,0,0,1,"6864_fig-1874630.26.peg.1058.faa",TRUE
"902",1,1,1,1,1,1,1,1,1,0,0,1,"6865_fig-1874630.26.peg.1059.faa",TRUE
"903",1,1,1,1,1,1,1,1,1,0,0,1,"6866_fig-1874630.26.peg.1060.faa",TRUE
"904",1,1,1,1,1,1,1,1,1,1,1,1,"6867_fig-1874630.26.peg.1061.faa",TRUE
"905",1,1,1,1,1,1,1,1,1,1,1,1,"6868_fig-1874630.26.peg.1062.faa",TRUE
"906",1,1,1,1,1,1,1,1,1,1,1,1,"6869_fig-1874630.26.peg.1063.faa",TRUE
"907",1,1,1,1,1,1,1,1,1,1,1,1,"6870_fig-1874630.26.peg.1064.faa",TRUE
"908",1,1,1,1,1,1,1,1,1,1,1,1,"6871_fig-1874630.26.peg.1065.faa",TRUE
"909",1,1,1,1,1,1,1,1,1,1,1,1,"6872_fig-1874630.26.peg.1066.faa",TRUE
"910",1,1,1,1,1,1,1,1,1,1,1,1,"6873_fig-1874630.26.peg.1067.faa",TRUE
"911",1,1,1,1,1,1,1,1,1,1,1,1,"6874_fig-1874630.26.peg.1068.faa",TRUE
"912",1,1,1,1,1,1,1,1,1,1,1,1,"6876_fig-1874630.26.peg.1070.faa",TRUE
"913",1,1,1,1,1,1,1,1,1,1,1,1,"6877_fig-1874630.26.peg.1071.faa",TRUE
"914",1,1,1,1,1,1,1,1,1,1,1,1,"6878_fig-1874630.26.peg.1072.faa",TRUE
"915",1,0,1,1,1,1,1,1,1,1,1,1,"6879_fig-1874630.26.peg.1073.faa",TRUE
"916",1,1,1,1,1,1,1,1,1,1,1,1,"6880_fig-1874630.26.peg.1074.faa",TRUE
"917",1,1,1,1,1,1,1,1,1,1,1,1,"6881_fig-1874630.26.peg.1075.faa",TRUE
"918",1,1,1,1,1,1,1,1,1,1,1,1,"6882_fig-1874630.26.peg.1076.faa",TRUE
"919",1,1,1,1,1,1,1,1,1,1,1,1,"6883_fig-1874630.26.peg.1077.faa",TRUE
"920",1,1,1,1,1,1,1,1,1,1,1,1,"6884_fig-1874630.26.peg.1078.faa",TRUE
"921",1,1,1,1,1,1,1,1,1,1,1,1,"6885_fig-1874630.26.peg.1079.faa",TRUE
"922",1,1,1,1,1,1,1,1,1,1,1,1,"6886_fig-1874630.26.peg.1080.faa",TRUE
"923",1,1,1,1,1,1,1,1,1,1,1,1,"6887_fig-1874630.26.peg.1081.faa",TRUE
"924",1,1,1,1,1,1,1,1,1,1,1,1,"6888_fig-1874630.26.peg.1082.faa",TRUE
"925",1,1,1,1,1,1,1,1,1,1,1,1,"6889_fig-1874630.26.peg.1083.faa",TRUE
"926",1,1,1,1,1,1,1,1,1,1,1,1,"6890_fig-1874630.26.peg.1084.faa",TRUE
"927",1,1,1,1,1,1,1,1,1,1,1,1,"6891_fig-1874630.26.peg.1085.faa",TRUE
"928",1,1,1,1,1,1,1,1,1,1,1,1,"6892_fig-1874630.26.peg.1086.faa",TRUE
"929",1,1,1,1,1,1,1,1,1,1,1,1,"6893_fig-1874630.26.peg.1087.faa",TRUE
"930",1,1,1,1,1,1,1,0,0,1,1,1,"6894_fig-1874630.26.peg.1088.faa",TRUE
"931",1,1,1,1,1,1,1,1,1,1,1,1,"6895_fig-1874630.26.peg.1089.faa",TRUE
"932",1,1,1,1,1,1,1,1,1,1,1,1,"6896_fig-1874630.26.peg.1090.faa",TRUE
"933",1,1,1,1,1,1,1,1,1,1,1,1,"6897_fig-1874630.26.peg.1091.faa",TRUE
"934",1,1,1,1,1,1,1,1,1,1,1,1,"6898_fig-1874630.26.peg.1092.faa",TRUE
"935",1,1,1,1,1,1,1,1,1,1,1,1,"6899_fig-1874630.26.peg.1093.faa",TRUE
"936",1,1,1,1,1,1,1,1,1,1,1,1,"6900_fig-1874630.26.peg.1094.faa",TRUE
"937",1,1,1,1,1,1,1,1,1,1,1,1,"6901_fig-1874630.26.peg.1095.faa",TRUE
"938",1,1,1,1,1,1,1,1,1,1,1,1,"6902_fig-1874630.26.peg.1096.faa",TRUE
"939",1,1,1,1,1,1,1,1,1,1,1,1,"6903_fig-1874630.26.peg.1097.faa",TRUE
"940",1,1,1,1,1,1,1,1,1,1,1,1,"6904_fig-1874630.26.peg.1098.faa",TRUE
"941",1,1,1,1,1,1,1,1,1,1,1,1,"6905_fig-1874630.26.peg.1099.faa",TRUE
"942",1,1,1,1,1,1,1,1,1,1,1,1,"6906_fig-1874630.26.peg.1100.faa",TRUE
"943",1,1,1,1,1,1,1,1,1,1,1,1,"6907_fig-1874630.26.peg.1101.faa",TRUE
"944",1,1,1,1,1,1,1,1,1,1,1,1,"6908_fig-1874630.26.peg.1102.faa",TRUE
"945",1,1,1,1,1,0,0,1,1,1,1,1,"6909_fig-1874630.26.peg.1103.faa",TRUE
"946",1,1,1,1,1,1,1,1,1,1,1,1,"6910_fig-1874630.26.peg.1104.faa",TRUE
"947",1,1,1,1,1,1,1,1,1,1,1,1,"6911_fig-1874630.26.peg.1105.faa",TRUE
"948",1,1,1,1,1,1,1,1,1,1,1,1,"6912_fig-1874630.26.peg.1106.faa",TRUE
"949",1,1,1,1,1,1,1,1,1,1,1,1,"6913_fig-1874630.26.peg.1107.faa",TRUE
"950",1,1,1,1,1,1,1,1,1,1,1,1,"6914_fig-1874630.26.peg.1108.faa",TRUE
"951",1,1,1,1,1,1,1,1,1,1,1,1,"6915_fig-1874630.26.peg.1109.faa",TRUE
"952",1,1,1,1,1,1,1,1,1,1,1,1,"6916_fig-1874630.26.peg.1110.faa",TRUE
"953",0,1,1,0,0,1,1,0,1,1,1,1,"6917_fig-1874630.26.peg.1111.faa",TRUE
"954",1,1,1,1,1,1,1,1,1,1,1,1,"6918_fig-1874630.26.peg.1112.faa",TRUE
"955",1,1,1,1,1,1,1,1,1,1,1,1,"6919_fig-1874630.26.peg.1113.faa",TRUE
"956",1,1,1,1,1,1,1,1,1,1,1,1,"6920_fig-1874630.26.peg.1114.faa",TRUE
"957",1,1,1,1,1,1,1,1,1,1,1,1,"6921_fig-1874630.26.peg.1115.faa",TRUE
"958",1,1,1,1,1,1,1,1,1,1,1,1,"6922_fig-1874630.26.peg.1116.faa",TRUE
"959",1,1,1,1,1,0,0,0,0,0,1,1,"6923_fig-1874630.26.peg.1117.faa",TRUE
"960",1,1,1,1,1,1,1,1,1,1,1,1,"6924_fig-1874630.26.peg.1118.faa",TRUE
"961",1,1,1,1,1,1,1,1,1,1,1,1,"6925_fig-1874630.26.peg.1119.faa",TRUE
"962",1,1,1,1,1,1,1,1,1,1,1,1,"6926_fig-1874630.26.peg.1120.faa",TRUE
"963",1,1,1,1,1,1,1,1,1,1,1,1,"6927_fig-1874630.26.peg.1121.faa",TRUE
"964",1,1,1,1,1,1,1,1,1,1,1,1,"6928_fig-1874630.26.peg.1122.faa",TRUE
"965",1,1,1,1,1,1,1,1,1,1,1,1,"6929_fig-1874630.26.peg.1123.faa",TRUE
"966",1,1,1,1,1,1,1,1,1,1,1,1,"6930_fig-1874630.26.peg.1124.faa",TRUE
"967",1,1,1,1,1,1,1,1,1,1,1,1,"6932_fig-1874630.26.peg.1126.faa",TRUE
"968",1,1,1,1,1,1,1,1,1,1,1,1,"6933_fig-1874630.26.peg.1127.faa",TRUE
"969",1,1,1,1,1,1,1,1,1,1,1,1,"6934_fig-1874630.26.peg.1128.faa",TRUE
"970",1,1,1,1,1,0,0,1,1,0,0,1,"6935_fig-1874630.26.peg.1129.faa",TRUE
"971",1,0,1,1,1,1,1,1,1,1,1,1,"6937_fig-1874630.26.peg.1131.faa",TRUE
"972",0,1,1,0,0,1,1,0,0,1,1,1,"6939_fig-1874630.26.peg.1133.faa",TRUE
"973",1,1,1,1,1,1,1,1,1,1,1,1,"6940_fig-1874630.26.peg.1134.faa",TRUE
"974",1,1,1,1,1,1,1,1,1,1,1,1,"6941_fig-1874630.26.peg.1135.faa",TRUE
"975",1,0,1,1,1,0,0,1,1,1,1,1,"6942_fig-1874630.26.peg.1136.faa",TRUE
"976",1,0,1,1,1,0,0,1,1,1,1,1,"6943_fig-1874630.26.peg.1137.faa",TRUE
"977",1,1,1,1,1,0,0,1,1,1,1,1,"6956_fig-1874630.26.peg.1150.faa",TRUE
"978",1,1,1,1,1,0,0,1,1,1,1,1,"6957_fig-1874630.26.peg.1151.faa",TRUE
"979",0,1,1,0,0,1,1,1,1,1,1,0,"6961_fig-1874630.26.peg.1155.faa",TRUE
"980",0,1,1,0,0,1,1,1,1,1,1,0,"6962_fig-1874630.26.peg.1156.faa",TRUE
"981",1,1,1,1,1,1,1,1,1,1,1,1,"6963_fig-1874630.26.peg.1157.faa",TRUE
"982",1,1,1,1,1,1,1,1,1,1,0,1,"6964_fig-1874630.26.peg.1158.faa",TRUE
"983",1,1,1,1,1,1,1,1,1,1,1,1,"6965_fig-1874630.26.peg.1159.faa",TRUE
"984",1,1,1,1,1,1,1,1,1,1,1,1,"6966_fig-1874630.26.peg.1160.faa",TRUE
"985",1,1,1,1,1,1,1,1,1,0,1,1,"6967_fig-1874630.26.peg.1161.faa",TRUE
"986",1,1,1,1,1,1,1,1,1,1,1,1,"6968_fig-1874630.26.peg.1162.faa",TRUE
"987",1,1,1,1,1,1,1,1,1,1,1,1,"6969_fig-1874630.26.peg.1163.faa",TRUE
"988",1,1,1,1,1,1,1,1,1,1,1,1,"6971_fig-1874630.26.peg.1165.faa",TRUE
"989",1,1,1,1,1,1,1,1,1,1,1,1,"6972_fig-1874630.26.peg.1166.faa",TRUE
"990",1,1,1,1,1,1,1,1,1,1,1,1,"6974_fig-1874630.26.peg.1168.faa",TRUE
"991",1,1,1,1,1,1,1,1,1,1,1,1,"6975_fig-1874630.26.peg.1169.faa",TRUE
"992",1,1,1,1,1,1,1,1,1,1,1,1,"6976_fig-1874630.26.peg.1170.faa",TRUE
"993",1,1,1,1,1,1,1,1,1,1,1,1,"6977_fig-1874630.26.peg.1171.faa",TRUE
"994",0,1,1,0,0,1,1,1,1,0,0,1,"6978_fig-1874630.26.peg.1172.faa",TRUE
"995",0,1,1,0,0,1,1,1,1,1,1,0,"6980_fig-1874630.26.peg.1174.faa",TRUE
"996",0,1,1,0,0,1,1,1,1,1,1,1,"6981_fig-1874630.26.peg.1175.faa",TRUE
"997",1,1,1,1,1,1,1,1,1,1,1,1,"6984_fig-1874630.26.peg.1178.faa",TRUE
"998",1,1,1,1,1,1,1,1,1,1,1,1,"6985_fig-1874630.26.peg.1179.faa",TRUE
"999",1,1,1,1,1,1,1,1,1,1,1,1,"6986_fig-1874630.26.peg.1180.faa",TRUE
"1000",1,1,1,1,1,1,1,1,1,1,1,1,"6988_fig-1874630.26.peg.1182.faa",TRUE
"1001",1,1,1,1,1,1,1,1,1,1,1,1,"6989_fig-1874630.26.peg.1183.faa",TRUE
"1002",1,1,1,1,1,1,1,1,1,1,1,1,"6990_fig-1874630.26.peg.1184.faa",TRUE
"1003",1,1,1,1,1,1,1,1,1,1,1,1,"6991_fig-1874630.26.peg.1185.faa",TRUE
"1004",1,1,1,1,1,1,1,1,1,1,1,1,"6992_fig-1874630.26.peg.1186.faa",TRUE
"1005",1,1,1,1,1,1,1,1,1,1,1,1,"6993_fig-1874630.26.peg.1187.faa",TRUE
"1006",1,1,1,1,1,1,1,1,1,1,1,1,"6994_fig-1874630.26.peg.1188.faa",TRUE
"1007",1,1,1,1,1,1,1,1,1,1,1,1,"6995_fig-1874630.26.peg.1189.faa",TRUE
"1008",1,1,1,1,1,1,1,1,1,1,1,1,"6996_fig-1874630.26.peg.1190.faa",TRUE
"1009",1,1,1,1,1,1,1,1,1,1,1,1,"6997_fig-1874630.26.peg.1191.faa",TRUE
"1010",1,1,1,1,1,1,1,1,1,1,1,1,"6998_fig-1874630.26.peg.1192.faa",TRUE
"1011",1,1,1,1,1,1,1,1,1,1,1,1,"6999_fig-1874630.26.peg.1193.faa",TRUE
"1012",1,1,1,1,1,1,1,1,1,1,1,1,"7002_fig-1874630.26.peg.1196.faa",TRUE
"1013",1,1,1,1,1,1,1,1,1,1,1,1,"7003_fig-1874630.26.peg.1197.faa",TRUE
"1014",1,1,1,1,1,1,1,1,1,1,1,1,"7004_fig-1874630.26.peg.1198.faa",TRUE
"1015",1,1,1,1,1,1,1,1,1,1,1,1,"7005_fig-1874630.26.peg.1199.faa",TRUE
"1016",1,1,1,1,1,1,1,1,1,1,1,1,"7006_fig-1874630.26.peg.1200.faa",TRUE
"1017",1,1,1,1,1,1,1,1,1,1,1,1,"7007_fig-1874630.26.peg.1201.faa",TRUE
"1018",1,1,1,1,1,1,1,1,1,1,1,1,"7008_fig-1874630.26.peg.1202.faa",TRUE
"1019",1,1,1,1,1,1,1,1,1,1,1,1,"7009_fig-1874630.26.peg.1203.faa",TRUE
"1020",1,1,1,1,1,1,1,1,1,1,1,1,"7010_fig-1874630.26.peg.1204.faa",TRUE
"1021",1,1,1,1,1,1,1,1,1,1,1,1,"7011_fig-1874630.26.peg.1205.faa",TRUE
"1022",1,1,1,1,1,1,1,1,1,1,1,1,"7012_fig-1874630.26.peg.1206.faa",TRUE
"1023",1,1,1,1,1,1,1,1,1,1,1,1,"7014_fig-1874630.26.peg.1208.faa",TRUE
"1024",1,1,1,1,1,1,1,1,1,1,1,1,"7015_fig-1874630.26.peg.1209.faa",TRUE
"1025",1,1,1,1,1,1,1,1,1,1,1,1,"7017_fig-1874630.26.peg.1211.faa",TRUE
"1026",1,1,1,1,1,1,1,1,1,1,1,1,"7018_fig-1874630.26.peg.1212.faa",TRUE
"1027",1,1,1,1,1,1,1,1,1,1,1,1,"7019_fig-1874630.26.peg.1213.faa",TRUE
"1028",1,1,1,1,1,1,1,1,1,1,1,1,"7020_fig-1874630.26.peg.1214.faa",TRUE
"1029",1,1,1,1,1,1,1,1,1,1,1,1,"7021_fig-1874630.26.peg.1215.faa",TRUE
"1030",1,1,1,1,0,1,1,1,1,1,1,1,"7022_fig-1874630.26.peg.1216.faa",TRUE
"1031",0,1,1,0,0,1,1,1,1,1,1,0,"7023_fig-1874630.26.peg.1217.faa",TRUE
"1032",1,1,1,1,1,1,1,1,1,1,1,1,"7024_fig-1874630.26.peg.1218.faa",TRUE
"1033",1,1,1,1,1,1,1,1,1,1,1,1,"7025_fig-1874630.26.peg.1219.faa",TRUE
"1034",1,1,1,1,1,1,1,1,1,1,1,1,"7026_fig-1874630.26.peg.1220.faa",TRUE
"1035",1,1,1,1,1,0,0,1,1,1,0,1,"7027_fig-1874630.26.peg.1221.faa",TRUE
"1036",1,1,1,1,1,1,1,0,0,1,1,1,"7028_fig-1874630.26.peg.1222.faa",TRUE
"1037",1,1,1,1,1,1,1,1,1,1,1,1,"7029_fig-1874630.26.peg.1223.faa",TRUE
"1038",1,1,1,1,1,1,1,1,1,1,1,1,"7030_fig-1874630.26.peg.1224.faa",TRUE
"1039",1,1,1,1,1,1,1,1,1,1,1,1,"7031_fig-1874630.26.peg.1225.faa",TRUE
"1040",1,1,1,1,1,1,1,1,1,1,1,1,"7032_fig-1874630.26.peg.1226.faa",TRUE
